CrashId,Town Name,Date Of Crash,Time of Crash,Route Class
1643574,Danbury,2008-09-12,2:14:00,Local
1643575,Meriden,2008-09-13,0:39:00,Local
1643576,Bristol,2008-09-17,21:31:00,State
1643577,West Haven,2008-09-15,18:43:00,Local
1643578,New Haven,2008-09-15,10:52:00,Local
1643579,North Haven,2008-09-20,0:03:00,Interstate
1643580,Waterbury,2008-09-21,17:42:00,Local
1643581,Colchester,2008-09-22,16:00:00,State
1643582,Orange,2008-09-22,10:37:00,USRoute
1643583,East Hampton,2008-09-24,12:45:00,State
1643584,Plainfield,2008-09-24,21:43:00,Interstate
1643585,Roxbury,2008-09-25,4:23:00,State
1643586,West Haven,2008-09-25,6:12:00,Local
1643587,East Haddam,2008-09-26,20:22:00,State
1643588,Stamford,2008-09-27,6:59:00,Interstate
1643589,Windham,2008-09-27,21:13:00,Local
1643590,Bozrah,2008-09-28,1:16:00,Local
1643591,Berlin,2008-09-18,17:04:00,State
1643592,Shelton,2008-09-20,8:23:00,State
1643593,Ledyard,2008-10-02,18:28:00,State
1643594,West Haven,2008-10-02,18:40:00,Local
1643595,Middletown,2008-10-02,23:34:00,State
1643596,Hartford,2008-10-07,21:04:00,Local
1643597,Preston,2008-10-08,20:00:00,State
1643598,Wilton,2008-10-10,13:49:00,Local
1643599,Greenwich,2008-10-05,23:46:00,Local
1643600,New Milford,2008-08-01,18:15:00,USRoute
1643601,Waterbury,2008-10-25,18:51:00,Local
1643602,West Haven,2008-06-05,19:06:00,Local
1643603,Thompson,2008-09-12,22:40:00,State
1643604,Salisbury,2008-09-21,11:39:00,USRoute
1643605,Waterbury,2008-10-08,16:41:00,Interstate
1643606,Windsor,2008-10-11,1:29:00,Local
1643607,Windsor Locks,2008-10-11,2:37:00,State
1643608,Bristol,2008-10-18,15:05:00,Local
1643609,Wolcott,2008-10-19,0:36:00,Local
1643610,Waterford,2008-10-19,6:06:00,Local
1643611,Meriden,2008-10-22,15:14:00,State
1643612,Ashford,2008-10-23,9:23:00,State
1643613,Middlebury,2008-10-23,10:21:00,State
1643614,Coventry,2008-10-24,18:34:00,Local
1643615,Watertown,2008-10-24,7:06:00,Local
1643616,Waterbury,2008-10-24,21:36:00,State
1643617,Derby,2008-10-25,3:48:00,State
1643618,Bridgeport,2008-10-25,5:50:00,Local
1643619,Ellington,2008-10-27,13:13:00,State
1643620,Orange,2008-10-27,22:05:00,State
1643621,Thompson,2008-11-02,14:59:00,State
1643622,North Haven,2008-11-05,5:29:00,Interstate
1643623,New Haven,2008-11-15,1:47:00,State
1643624,Hamden,2008-11-10,16:55:00,Local
1643625,Wallingford,2008-11-18,13:09:00,Interstate
1643626,Manchester,2008-11-14,9:07:00,Local
1643627,Wallingford,2008-11-20,14:35:00,Interstate
1643628,Thompson,2008-11-15,22:06:00,Local
1643629,Wallingford,2008-03-09,17:00:00,USRoute
1643630,Meriden,2008-08-23,17:56:00,Interstate
1643631,Meriden,2008-09-03,1:16:00,Interstate
1643632,North Haven,2008-09-15,9:13:00,Interstate
1643633,Stamford,2008-05-12,10:28:00,State
1643634,Plainville,2008-11-22,0:48:00,Interstate
1643635,Chaplin,2008-11-24,9:38:00,Local
1643636,Hartford,2008-11-28,2:01:00,Local
1643637,Stamford,2008-11-30,8:43:00,State
1643638,Shelton,2008-12-01,1:10:00,Local
1643639,Weston,2008-12-01,10:21:00,State
1643640,Fairfield,2008-12-09,14:25:00,State
1643641,Oxford,2008-12-09,14:51:00,Local
1643642,Hartford,2008-12-10,16:48:00,Local
1643643,Hartford,2008-12-13,22:13:00,Local
1643644,Westport,2008-12-23,18:07:00,USRoute
1643645,East Haven,2008-12-24,20:19:00,State
1643646,North Haven,2008-12-25,12:22:00,Interstate
1643647,South Windsor,2008-12-26,9:18:00,Local
1643648,Stafford,2008-12-31,9:46:00,State
1643649,Meriden,2008-12-24,23:00:00,State
1643650,Branford,2008-06-11,7:53:00,USRoute
1643651,Suffield,2008-07-19,12:33:00,State
1643652,Griswold,2008-11-27,13:39:00,Local
1643653,East Windsor,2008-12-05,16:32:00,USRoute
1643654,Watertown,2008-12-19,2:17:00,State
1643655,Hebron,2008-12-24,7:38:00,State
1643656,Hartford,2008-11-28,17:14:00,Local
1643657,Wallingford,2008-08-30,12:10:00,USRoute
1643658,West Hartford,2008-12-27,5:53:00,USRoute
1643659,Durham,2008-06-07,17:26:00,State
1643660,East Hartford,2008-10-15,14:30:00,State
1643661,Waterbury,2008-08-24,14:11:00,Local
1643662,Guilford,2008-08-18,13:03:00,Local
1643663,Enfield,2008-09-28,17:04:00,State
1643664,Orange,2008-12-17,17:18:00,USRoute
1643665,Hamden,2008-07-10,12:15:00,Local
1747552,Preston,2009-01-01,2:55:00,State
1747553,Trumbull,2009-01-04,23:08:00,State
1747554,Putnam,2009-01-14,19:13:00,USRoute
1747555,East Haven,2009-01-16,14:19:00,State
1747556,Wethersfield,2009-01-10,2:45:00,State
1747557,Seymour,2009-01-18,2:38:00,State
1747558,Easton,2009-01-01,11:48:00,Local
1747559,Woodbury,2009-01-22,7:37:00,USRoute
1747560,New Milford,2009-01-23,1:54:00,USRoute
1747561,Stamford,2009-01-24,4:39:00,Local
1747562,Wilton,2009-01-28,14:21:00,State
1747563,Southington,2009-01-29,8:01:00,State
1747564,Vernon,2009-01-30,22:58:00,State
1747565,Norwalk,2009-02-02,8:23:00,USRoute
1747566,Hartford,2009-02-06,7:39:00,Local
1747567,Bridgeport,2009-02-08,3:30:00,Local
1747568,Durham,2009-02-10,1:20:00,State
1747569,West Hartford,2009-02-16,11:23:00,State
1747570,Ledyard,2009-02-18,7:33:00,State
1747571,New Britain,2009-02-21,18:57:00,Local
1747572,Middlefield,2009-02-26,13:20:00,State
1747573,New Britain,2009-02-26,17:36:00,Local
1747574,Hartford,2009-02-27,2:35:00,Local
1747575,Killingly,2009-03-01,10:51:00,Interstate
1747576,East Hartford,2009-03-03,5:53:00,Interstate
1747577,Bristol,2009-03-05,18:37:00,Local
1747578,Branford,2009-03-11,1:44:00,Local
1747579,Montville,2009-03-07,3:45:00,Interstate
1747580,Griswold,2009-03-07,15:34:00,State
1747581,Manchester,2009-03-10,12:57:00,Interstate
1747582,Trumbull,2009-03-10,21:38:00,State
1747583,West Haven,2009-03-14,13:51:00,USRoute
1747584,Cromwell,2009-03-15,2:45:00,Interstate
1747585,Westport,2009-03-20,7:09:00,Local
1747586,Windsor,2009-03-21,3:24:00,Interstate
1747587,Wallingford,2009-03-21,7:11:00,State
1747588,East Hampton,2009-03-26,1:29:00,Local
1747589,Waterbury,2009-03-27,21:52:00,Interstate
1747590,Bristol,2009-03-29,1:48:00,USRoute
1747591,Plainfield,2009-03-30,7:02:00,Interstate
1747592,Waterbury,2009-03-31,1:12:00,State
1747593,Windham,2009-04-03,11:51:00,State
1747594,Windsor,2009-04-03,1:27:00,Interstate
1747595,Vernon,2009-04-04,14:02:00,State
1747596,Norwich,2009-04-05,23:50:00,Interstate
1747597,Hamden,2009-04-07,18:43:00,Local
1747598,Hamden,2009-04-09,22:46:00,State
1747599,East Hartford,2009-04-09,22:59:00,Interstate
1747600,Waterbury,2009-04-11,3:44:00,Local
1747601,Branford,2009-04-13,6:32:00,Interstate
1747602,Meriden,2009-04-15,15:40:00,Local
1747603,Norwich,2009-04-16,15:01:00,Local
1747604,Bolton,2009-04-17,16:27:00,State
1747605,Ellington,2009-04-17,20:27:00,State
1747606,Putnam,2009-04-19,18:48:00,Interstate
1747607,Greenwich,2009-04-18,11:38:00,Local
1747608,Groton,2009-04-19,22:08:00,State
1747609,East Haven,2009-04-26,13:23:00,Local
1747610,Wallingford,2009-04-30,22:25:00,Local
1747611,Deep River,2009-01-16,16:20:00,State
1747612,Griswold,2009-05-03,17:43:00,State
1747613,Wolcott,2009-05-06,15:20:00,State
1747614,Middletown,2009-04-16,23:39:00,Local
1747615,New Haven,2009-05-04,8:26:00,Local
1747616,Waterbury,2009-05-09,21:20:00,State
1747617,Greenwich,2009-05-09,20:57:00,Interstate
1747618,Milford,2009-05-13,5:30:00,Interstate
1747619,Farmington,2009-05-13,18:55:00,USRoute
1747620,Trumbull,2009-05-15,17:18:00,State
1747621,Plainville,2009-05-18,2:47:00,State
1747622,Windham,2009-05-20,17:45:00,State
1747623,Deep River,2009-05-21,2:51:00,State
1747624,Preston,2009-05-22,8:25:00,State
1747625,North Branford,2009-05-23,13:45:00,Local
1747626,Waterford,2009-05-24,1:42:00,State
1747627,Trumbull,2009-05-25,1:21:00,State
1747628,Bozrah,2009-05-31,2:23:00,State
1747629,Willington,2009-05-31,17:23:00,State
1747630,Killingly,2009-06-02,13:27:00,State
1747631,Bridgeport,2009-06-01,13:54:00,Local
1747632,Middlebury,2009-06-05,17:29:00,State
1747633,Stratford,2009-06-05,16:47:00,USRoute
1747634,New Haven,2009-06-06,22:50:00,Local
1747635,Burlington,2009-06-10,14:06:00,Local
1747636,Orange,2009-06-13,2:15:00,USRoute
1747637,Plainville,2009-06-13,17:54:00,Interstate
1747638,Marlborough,2009-06-17,15:16:00,State
1747639,West Hartford,2009-06-20,23:05:00,USRoute
1747640,Greenwich,2009-06-25,23:34:00,Interstate
1747641,Hartford,2009-06-28,7:42:00,Local
1747642,Norwalk,2009-06-30,1:04:00,Interstate
1747643,Hartford,2009-07-05,10:45:00,Local
1747644,Wilton,2009-07-05,7:28:00,State
1747645,Stamford,2009-07-05,14:12:00,Local
1747646,Southington,2009-07-09,18:47:00,State
1747647,North Stonington,2009-07-10,19:05:00,State
1747648,West Haven,2009-07-11,18:20:00,Local
1747649,Enfield,2009-07-14,23:34:00,State
1747650,Montville,2009-07-16,12:43:00,Interstate
1747651,Stratford,2009-06-04,22:43:00,Local
1747652,Avon,2009-06-06,4:35:00,Local
1747653,Danbury,2009-07-20,8:59:00,State
1747654,Thompson,2009-07-20,13:42:00,State
1747655,Salisbury,2009-07-31,19:54:00,USRoute
1747656,Trumbull,2009-07-27,12:57:00,State
1747657,Bethany,2009-08-02,14:38:00,Local
1747658,Eastford,2009-08-02,17:50:00,Local
1747659,Fairfield,2009-08-02,20:48:00,Local
1747660,Hartford,2009-08-02,2:00:00,Local
1747661,Berlin,2009-06-27,16:33:00,State
1747662,East Haven,2009-07-09,11:46:00,USRoute
1747663,New London,2009-06-15,23:17:00,Local
1747664,Hartford,2009-06-27,20:52:00,Local
1747665,New Haven,2009-07-11,2:14:00,Local
1747666,Hartford,2009-07-15,19:08:00,Local
1747667,East Haven,2009-07-25,20:51:00,State
1747668,New Haven,2009-08-05,13:17:00,Local
1747669,East Hartford,2009-08-06,8:19:00,State
1747670,North Haven,2009-08-08,1:45:00,Local
1747671,Norwalk,2009-08-09,1:11:00,Local
1747672,Rocky Hill,2009-08-09,17:04:00,State
1747673,Middletown,2009-08-11,15:17:00,State
1747674,Waterford,2009-08-14,1:21:00,State
1747675,New Fairfield,2009-08-23,2:38:00,State
1747676,Weston,2009-08-25,10:44:00,State
1747677,Fairfield,2009-08-22,18:12:00,State
1747678,Middletown,2009-08-29,1:47:00,Interstate
1747679,Plainfield,2009-09-01,17:26:00,Local
1747680,Westport,2009-09-02,1:12:00,Interstate
1747681,Colchester,2009-09-05,16:16:00,State
1747682,East Hartford,2009-09-06,5:12:00,State
1747683,Cheshire,2009-09-11,9:12:00,Interstate
1747684,Thompson,2009-09-13,4:01:00,Interstate
1747685,Waterbury,2009-09-13,4:56:00,State
1747686,Waterbury,2009-09-10,16:50:00,Local
1747687,Plainfield,2009-09-04,7:52:00,Local
1747688,Greenwich,2009-09-14,6:13:00,Local
1747689,Lebanon,2009-09-14,21:19:00,State
1747690,Branford,2009-09-17,21:22:00,Interstate
1747691,New Haven,2009-09-20,2:44:00,Interstate
1747692,Montville,2009-09-20,13:47:00,State
1747693,Shelton,2009-09-21,19:34:00,Local
1747694,Derby,2009-09-22,21:19:00,State
1747695,Washington,2009-09-26,2:49:00,State
1747696,Prospect,2009-08-30,11:49:00,State
1747697,New Britain,2009-09-29,5:07:00,Interstate
1747698,New Haven,2009-10-03,0:54:00,Interstate
1747699,Seymour,2009-10-04,2:07:00,State
1747700,Canterbury,2009-08-25,9:40:00,State
1747701,Greenwich,2009-10-08,15:01:00,Local
1747702,Danbury,2009-10-11,2:19:00,USRoute
1747703,Southbury,2009-10-13,23:05:00,State
1747704,Tolland,2009-10-16,19:13:00,Interstate
1747705,Preston,2009-10-19,3:04:00,State
1747706,New Britain,2009-10-10,13:31:00,State
1747707,New Canaan,2009-09-13,16:54:00,State
1747708,Cromwell,2009-10-19,12:51:00,State
1747709,Bethany,2009-10-22,20:09:00,State
1747710,Washington,2009-10-22,12:46:00,State
1747711,Hartford,2009-10-23,0:13:00,Interstate
1747712,Plainfield,2009-10-24,21:30:00,Interstate
1747713,Ellington,2009-10-25,4:44:00,State
1747714,Waterford,2009-10-26,0:58:00,Local
1747715,Durham,2009-10-26,1:06:00,State
1747716,West Hartford,2009-10-26,18:27:00,Local
1747717,Canterbury,2009-10-20,22:46:00,Local
1747718,Westbrook,2009-09-14,14:57:00,State
1747719,Newtown,2009-10-25,3:45:00,Interstate
1747720,Southbury,2009-08-16,14:53:00,Local
1747721,Sherman,2009-10-31,0:55:00,State
1747722,Hartford,2009-11-01,20:53:00,Local
1747723,New Haven,2009-10-29,17:59:00,Local
1747724,Farmington,2009-11-04,7:41:00,Local
1747725,Guilford,2009-11-07,1:25:00,State
1747726,Cheshire,2009-11-08,16:53:00,State
1747727,Bloomfield,2009-11-10,19:53:00,State
1747728,Stratford,2009-11-14,2:00:00,Interstate
1747729,North Haven,2009-11-16,17:34:00,Local
1747730,Windham,2009-11-18,18:55:00,State
1747731,Shelton,2009-11-20,23:30:00,State
1747732,Danbury,2009-10-04,1:43:00,State
1747733,East Hampton,2009-11-20,20:36:00,State
1747734,Shelton,2009-11-22,8:57:00,State
1747735,Berlin,2009-11-22,20:36:00,State
1747736,Lisbon,2009-11-25,6:15:00,State
1747737,Hartland,2009-11-25,2:33:00,State
1747738,Ridgefield,2009-11-25,22:33:00,State
1747739,Oxford,2009-11-27,18:31:00,State
1747740,Plainfield,2009-11-28,3:15:00,Interstate
1747741,Plainfield,2009-11-27,6:37:00,Interstate
1747742,Portland,2009-11-28,15:20:00,State
1747743,East Haven,2009-11-12,22:04:00,State
1747744,Oxford,2009-12-04,19:22:00,State
1747745,Waterford,2009-12-07,15:00:00,State
1747746,Enfield,2009-12-13,4:44:00,Local
1747747,Thompson,2009-12-15,10:16:00,State
1747748,Guilford,2009-12-18,12:56:00,Interstate
1747749,Killingly,2009-12-19,16:36:00,State
1747750,Brooklyn,2009-12-19,22:54:00,USRoute
1747751,New Milford,2009-12-21,16:58:00,USRoute
1747752,Kent,2009-12-24,14:37:00,State
1747753,Woodbridge,2009-12-25,1:53:00,State
1747754,Westport,2009-12-27,2:45:00,Local
1747755,Stratford,2009-12-27,14:09:00,State
1747756,Bristol,2009-12-27,0:00:00,Local
1747757,Madison,2009-12-27,22:38:00,State
1747758,Griswold,2009-12-31,23:21:00,State
1747759,Milford,2009-03-22,11:14:00,Interstate
1747760,Southbury,2009-04-16,7:23:00,Local
1747761,West Hartford,2009-09-27,16:37:00,Local
1747762,North Branford,2009-09-05,23:44:00,Local
1747763,North Branford,2009-10-17,19:05:00,State
1747764,Windham,2009-12-14,16:11:00,USRoute
1747765,East Hartford,2009-11-28,8:25:00,Interstate
1851261,Wallingford,2010-01-02,4:18:00,Interstate
1851262,Hartford,2010-01-02,6:27:00,USRoute
1851263,Marlborough,2010-01-03,11:05:00,State
1851264,Orange,2010-01-06,21:05:00,State
1851265,Norwalk,2010-01-08,1:25:00,Interstate
1851266,Milford,2010-01-07,15:34:00,USRoute
1851267,Enfield,2010-01-09,6:25:00,State
1851268,Hartford,2010-01-09,8:03:00,Interstate
1851269,Harwinton,2010-01-09,21:11:00,State
1851270,Windsor,2010-01-10,2:26:00,Interstate
1851271,Naugatuck,2010-01-10,10:06:00,State
1851272,Bridgeport,2010-01-10,11:56:00,Local
1851273,Enfield,2010-01-16,5:21:00,Interstate
1851274,Darien,2010-01-19,14:30:00,Interstate
1851275,Hartford,2010-01-21,18:58:00,Interstate
1851276,Woodstock,2010-01-22,1:22:00,State
1851277,Eastford,2010-01-22,6:44:00,State
1851278,Hartford,2010-01-23,23:05:00,Local
1851279,Stamford,2010-01-28,1:25:00,State
1851280,Southington,2010-01-25,6:24:00,Interstate
1851281,Winchester,2010-01-20,19:23:00,USRoute
1851282,East Granby,2010-01-27,16:39:00,State
1851283,Old Lyme,2010-01-30,9:06:00,Interstate
1851284,Fairfield,2010-01-29,13:44:00,Local
1851285,Weston,2010-02-04,0:27:00,State
1851286,Lisbon,2010-02-04,3:03:00,State
1851287,Stonington,2010-02-04,11:54:00,USRoute
1851288,Cornwall,2010-02-07,17:21:00,State
1851289,Haddam,2010-02-11,10:12:00,State
1851290,North Stonington,2010-02-16,2:32:00,Local
1851291,Windsor,2010-02-18,20:43:00,State
1851292,Hartford,2010-02-19,18:01:00,Local
1851293,Stafford,2010-02-21,23:02:00,Local
1851294,Wolcott,2010-02-24,6:51:00,Local
1851295,Milford,2010-02-28,15:18:00,Local
1851296,New Britain,2010-01-04,17:52:00,Local
1851297,Norwich,2010-01-12,2:39:00,Local
1851298,Newtown,2010-01-14,14:35:00,State
1851299,Newtown,2010-01-20,16:01:00,Interstate
1851300,Stamford,2010-03-02,2:32:00,Interstate
1851301,Barkhamsted,2010-03-06,2:02:00,Local
1851302,Stratford,2010-03-06,2:11:00,Interstate
1851303,Stafford,2010-03-07,15:34:00,State
1851304,Greenwich,2010-03-08,23:39:00,USRoute
1851305,Torrington,2010-03-11,11:57:00,State
1851306,Mansfield,2010-03-17,16:09:00,USRoute
1851307,Shelton,2010-03-18,22:18:00,State
1851308,Stonington,2010-03-20,8:00:00,Interstate
1851309,Madison,2010-03-20,16:46:00,Interstate
1851310,New London,2010-03-21,0:42:00,Local
1851311,Stamford,2010-03-21,4:53:00,Local
1851312,Montville,2010-03-21,23:42:00,Interstate
1851313,Burlington,2010-01-28,11:44:00,State
1851314,Stonington,2010-03-25,19:03:00,Interstate
1851315,Hartford,2010-03-27,6:40:00,Local
1851316,Westport,2010-03-29,10:40:00,Interstate
1851317,Bethel,2010-04-05,11:53:00,State
1851318,Burlington,2010-04-02,15:54:00,State
1851319,Glastonbury,2010-04-06,0:53:00,State
1851320,New Haven,2010-04-07,0:08:00,Interstate
1851321,Milford,2010-04-07,3:52:00,Interstate
1851322,Thomaston,2010-04-08,7:21:00,State
1851323,Trumbull,2010-04-11,13:57:00,State
1851324,Bridgeport,2010-03-18,11:20:00,Local
1851325,Madison,2010-04-15,9:01:00,Interstate
1851326,Middletown,2010-04-17,23:01:00,Local
1851327,East Windsor,2010-04-16,23:11:00,Local
1851328,New Canaan,2010-04-20,14:24:00,State
1851329,Danbury,2010-04-20,21:27:00,Interstate
1851330,Cromwell,2010-04-23,1:41:00,Interstate
1851331,New Haven,2010-04-24,12:54:00,Interstate
1851332,Windham,2010-04-24,15:34:00,USRoute
1851333,Enfield,2010-04-26,4:21:00,State
1851334,Mansfield,2010-04-30,1:37:00,State
1851335,Shelton,2010-04-30,2:22:00,State
1851336,Hebron,2010-05-01,1:39:00,Local
1851337,Kent,2010-05-01,13:16:00,State
1851338,Hartford,2010-05-01,13:46:00,Interstate
1851339,Preston,2010-05-01,21:53:00,State
1851340,Prospect,2010-05-01,22:45:00,Local
1851341,Bristol,2010-05-02,12:13:00,USRoute
1851342,Trumbull,2010-05-03,13:40:00,State
1851343,Wallingford,2010-04-05,14:34:00,State
1851344,Naugatuck,2010-04-24,11:20:00,Local
1851345,New London,2010-04-05,15:46:00,Local
1851346,Waterbury,2010-04-15,17:05:00,Local
1851347,Westport,2010-03-13,19:07:00,Local
1851348,Wallingford,2010-05-08,16:53:00,Interstate
1851349,East Windsor,2010-05-14,0:08:00,Interstate
1851350,Colchester,2010-05-15,20:36:00,State
1851351,Westport,2010-04-29,16:01:00,Local
1851352,Hartford,2010-05-17,3:50:00,Local
1851353,Fairfield,2010-05-15,22:16:00,Interstate
1851354,Haddam,2010-05-20,16:03:00,State
1851355,Columbia,2010-05-21,0:32:00,State
1851356,Southington,2010-05-05,23:47:00,State
1851357,Darien,2010-04-04,1:00:00,Local
1851358,Waterbury,2010-05-16,1:25:00,State
1851359,Cromwell,2010-05-23,14:17:00,Interstate
1851360,Stamford,2010-05-24,21:57:00,Local
1851361,Prospect,2010-05-26,11:54:00,State
1851362,New Haven,2010-05-30,3:26:00,Local
1851363,East Hartford,2010-05-26,23:51:00,USRoute
1851364,Norwich,2010-05-31,12:19:00,Local
1851365,New Milford,2010-06-03,22:29:00,USRoute
1851366,Hebron,2010-06-04,18:50:00,State
1851367,Hampton,2010-06-05,15:57:00,USRoute
1851368,Danbury,2010-06-06,21:14:00,Interstate
1851369,Derby,2010-06-07,17:35:00,State
1851370,North Haven,2010-06-08,2:22:00,Interstate
1851371,Torrington,2010-06-08,13:21:00,USRoute
1851372,Westbrook,2010-06-09,17:10:00,State
1851373,New Haven,2010-06-11,23:33:00,Interstate
1851374,Farmington,2010-06-13,19:14:00,Interstate
1851375,Groton,2010-06-17,16:37:00,Interstate
1851376,Ridgefield,2010-06-20,1:54:00,Local
1851377,Seymour,2010-06-14,15:24:00,State
1851378,New Haven,2010-06-15,12:16:00,Local
1851379,Wolcott,2010-06-18,23:37:00,State
1851380,Ledyard,2010-06-23,1:49:00,State
1851381,Hampton,2010-06-25,1:44:00,State
1851382,Woodstock,2010-06-04,12:58:00,State
1851383,Sterling,2010-06-26,18:34:00,State
1851384,Windsor,2010-06-26,3:29:00,Interstate
1851385,Manchester,2010-06-27,0:31:00,Interstate
1851386,Windham,2010-06-27,14:02:00,State
1851387,Windsor,2010-06-25,22:22:00,Interstate
1851388,Haddam,2010-06-26,2:16:00,Local
1851389,Meriden,2010-06-10,23:21:00,Local
1851390,New Haven,2010-05-25,15:15:00,Local
1851391,Salem,2010-06-28,21:42:00,State
1851392,North Canaan,2010-06-28,18:30:00,Local
1851393,Putnam,2010-07-02,22:56:00,State
1851394,Stafford,2010-07-03,15:02:00,Local
1851395,Kent,2010-07-04,9:00:00,USRoute
1851396,North Haven,2010-07-04,17:36:00,State
1851397,Bridgeport,2010-07-05,12:03:00,Interstate
1851398,Shelton,2010-07-03,22:03:00,State
